age,monthly_income,loan_amount,loan_term,dti,credit_history,num_dependents,name,job,city,default
48,4422,24718,60,0.8041092460611317,8,3,John 1897,Real Estate Agent,Pasir Mas,1
63,2861,3911,24,0.7919610144667157,4,0,Ahmad 1898,Grab Driver,Sungai Petani,1
57,1700,19799,48,0.12718118921688693,1,0,John 1899,Social Media Manager,Kulim,1
57,7314,16194,12,0.3985592241441276,4,4,Ahmad 1900,Police Officer,Alor Setar,1
32,7573,5951,60,0.1701526411445169,7,5,John 1901,Chef,Kapit,0
57,4668,41866,12,0.2547205004575489,3,1,Ahmad 1902,Human Resources Manager,Kuala Kangsar,1
64,3641,29333,60,0.26324617483054435,1,0,John 1903,Data Scientist,Kuala Terengganu,1
48,4245,22673,12,0.5562363940257727,9,3,Ahmad 1904,Project Manager,Cyberjaya,1
35,4300,49885,48,0.4114109317604655,2,3,John 1905,Factory Worker,Nilai,1
26,2600,41870,60,0.9477328040063053,8,4,Ahmad 1906,Delivery Rider,Butterworth,1
64,4415,6565,36,0.12637014194700513,8,3,John 1907,Financial Advisor,Cyberjaya,1
40,5306,23821,12,0.9736921348501988,7,4,Ahmad 1908,Waiter,Sri Aman,1
34,7036,26494,12,0.23063864021426395,7,0,John 1909,Architect,Gua Musang,1
22,5028,34941,24,0.7728739363818531,7,0,Ahmad 1910,Nurse,Muar,1
29,1847,9624,60,0.3389699261728214,7,0,John 1911,Civil Engineer,Butterworth,1
57,5707,48162,36,0.1430813954173139,7,0,Ahmad 1912,Police Officer,Petaling Jaya,1
40,4488,47024,48,0.8578891852462399,0,1,John 1913,Sales Executive,Kota Kinabalu,1
46,7740,1835,24,0.3088608992364632,5,5,Ahmad 1914,Real Estate Agent,Bayan Lepas,0
49,7858,19646,36,0.6588554042268422,8,5,John 1915,Factory Worker,Melaka City,1
21,7928,12824,60,0.5664436850866266,7,1,Ahmad 1916,Technician,Cyberjaya,1
55,3876,38335,36,0.4717563093908743,2,0,John 1917,Customer Service Representative,Chukai,1
26,8979,4815,12,0.4958194726485391,0,3,Ahmad 1918,Clerk,Bayan Lepas,0
57,5701,3429,12,0.7322379140922876,1,4,John 1919,Data Scientist,Sibu,0
25,8252,42950,24,0.08777291412344057,1,5,Ahmad 1920,Architect,Sepang,1
53,3994,42886,60,0.6681806619579052,6,2,John 1921,Doctor,Kuantan,1
34,4402,45398,60,0.8958121013985787,5,4,Ahmad 1922,Project Manager,Johor Bahru,1
32,5548,3607,36,0.05778819701986415,1,2,John 1923,Plumber,Mersing,0
62,5303,26650,24,0.14065333923366674,7,2,Ahmad 1924,Operations Manager,Jitra,1
40,7509,39698,60,0.7166319367020314,8,0,John 1925,CEO,Bintulu,1
44,4535,33353,12,0.43728164824461757,6,2,Ahmad 1926,Receptionist,Mentakab,1
63,7329,37790,36,0.40354862081368836,3,0,John 1927,Social Media Manager,Raub,1
54,6464,12991,48,0.13696663454423585,0,1,Ahmad 1928,Data Scientist,Mentakab,0
45,4573,22168,12,0.5067700407177881,3,3,John 1929,Police Officer,Bahau,1
49,6309,32099,24,0.12654531119637724,3,2,Ahmad 1930,Mechanical Engineer,Butterworth,1
59,4053,40385,60,0.4766204563105404,7,3,John 1931,Waiter,Kuala Lumpur,1
51,9700,36919,12,0.7636152989616567,3,0,Ahmad 1932,Delivery Rider,Bayan Lepas,1
63,1700,32416,48,0.2582643578871635,3,2,John 1933,Electrician,Kuala Terengganu,0
43,6345,6580,48,0.4807861681797273,1,4,Ahmad 1934,Data Scientist,Tanah Merah,0
64,1700,8054,24,0.9920159693968357,9,1,John 1935,Accountant,Kampar,1
58,4548,25090,12,0.6866504233540373,6,5,Ahmad 1936,Receptionist,Sandakan,1
40,4828,41387,36,0.8413567713051986,3,1,John 1937,Factory Worker,Cyberjaya,1
43,8015,16823,12,0.41484760656054576,5,2,Ahmad 1938,Customer Service Representative,Sitiawan,1
36,3615,47015,48,0.7678609231258553,2,1,John 1939,Editor,Semporna,1
62,7616,38341,24,0.040509172941321836,6,5,Ahmad 1940,Police Officer,Port Dickson,1
28,2642,16339,24,0.12291118254224498,5,4,John 1941,Marketing Manager,Johor Bahru,1
41,7693,4491,36,0.20307059292006213,2,3,Ahmad 1942,Operations Manager,Port Dickson,0
21,4051,1706,24,0.40195192461521956,3,4,John 1943,Delivery Rider,Iskandar Puteri,0
28,5146,32957,24,0.8457448783257632,9,1,Ahmad 1944,Project Manager,Miri,1
49,4327,16728,24,0.3462660507879305,4,5,John 1945,Factory Worker,Jasin,1
52,7564,7997,24,0.6546211935154629,8,3,Ahmad 1946,Data Scientist,Kota Tinggi,1
58,7175,39001,24,0.7093142948034834,5,5,John 1947,Editor,Kuantan,1
25,5887,39523,48,0.5861823540883414,3,4,Ahmad 1948,Financial Advisor,Langkawi,1
42,2696,26163,12,0.3572419681701362,6,0,John 1949,Electrician,Miri,1
54,3569,18718,60,0.5770533417135443,1,0,Ahmad 1950,Civil Engineer,Chukai,1
21,2942,22972,24,0.3422655927897462,3,3,John 1951,Operations Manager,Temerloh,1
46,1700,19231,60,0.08387373855201208,4,3,Ahmad 1952,Journalist,Tawau,1
63,7522,40619,60,0.9928039781860144,3,3,John 1953,Business Analyst,Ampang,1
30,4344,13126,48,0.1271824536325109,3,0,Ahmad 1954,Business Analyst,Besut,1
50,4323,24595,24,0.07234838383605735,8,4,John 1955,Lawyer,Kangar,1
38,7992,41633,60,0.8785307492071559,1,3,Ahmad 1956,Graphic Designer,Melaka City,1
37,4048,13118,24,0.3018346608928951,5,0,John 1957,Marketing Manager,Subang Jaya,1
46,3319,4317,36,0.6502969740735076,7,3,Ahmad 1958,Delivery Rider,Langkawi,1
28,4550,45980,36,0.32900572966223285,7,3,John 1959,CEO,Kota Tinggi,1
60,2734,45115,36,0.39145427079447115,6,5,Ahmad 1960,Director,Port Dickson,1
32,5688,44158,60,0.2621129720167965,9,3,John 1961,Marketing Manager,Iskandar Puteri,1
47,4252,48631,36,0.3430440057930102,3,0,Ahmad 1962,Business Analyst,Ampang,1
28,3985,40828,48,0.4107004005865431,6,4,John 1963,Waiter,Besut,1
45,3812,16504,48,0.7204160690923429,9,0,Ahmad 1964,Financial Advisor,Semporna,1
24,4787,4057,60,0.5115361942347918,5,0,John 1965,Waiter,Temerloh,0
53,5166,27660,24,0.9435652171569769,5,3,Ahmad 1966,Clerk,Johor Bahru,1
21,3960,38196,12,0.04188039383877551,1,5,John 1967,Doctor,Kuala Lumpur,1
39,4282,1402,24,0.5030683226320282,7,2,Ahmad 1968,Social Media Manager,Tawau,0
51,4836,9605,24,0.5842247888317181,7,2,John 1969,Software Engineer,Shah Alam,1
36,4635,16761,24,0.9201969860742739,6,2,Ahmad 1970,Editor,Muar,1
34,5062,28043,24,0.049158523621427586,8,0,John 1971,Delivery Rider,Sitiawan,1
25,3646,34635,12,0.573499584935216,7,3,Ahmad 1972,Director,Rawang,1
61,7009,14779,36,0.853629928527957,8,2,John 1973,Operations Manager,Batu Pahat,1
46,5193,16155,24,0.24192772811923657,8,1,Ahmad 1974,Journalist,Dungun,1
48,3992,41978,48,0.8762923485239374,5,1,John 1975,Pharmacist,Shah Alam,1
22,5688,34132,60,0.019043409274291823,1,1,Ahmad 1976,Technician,Sitiawan,1
26,4851,24851,60,0.7324546291337297,6,4,John 1977,Social Media Manager,Port Dickson,1
29,1700,16366,48,0.933113221168653,2,3,Ahmad 1978,Nurse,Langkawi,1
53,5681,29408,24,0.6571976616400622,6,0,John 1979,Journalist,Kapit,1
61,2960,7571,12,0.43902924398044796,8,0,Ahmad 1980,Software Engineer,Lahad Datu,1
45,6868,15017,36,0.04488101647271803,9,3,John 1981,Accountant,Gua Musang,1
33,4516,40236,60,0.9201138133226288,9,5,Ahmad 1982,Customer Service Representative,Miri,1
29,6560,5150,36,0.4702962226915748,1,5,John 1983,Data Scientist,Jasin,0
33,3739,46833,12,0.02899674433594801,5,4,Ahmad 1984,Nurse,Kampar,1
51,5139,20423,60,0.6898210713287619,5,3,John 1985,Technician,Teluk Intan,1
61,7420,5137,36,0.4818372535762582,8,5,Ahmad 1986,Project Manager,Kangar,1
31,4461,30992,12,0.12434531744241073,8,4,John 1987,Business Analyst,Langkawi,1
24,3818,46004,36,0.21427180931025958,4,2,Ahmad 1988,Nurse,Kuching,1
54,6310,29902,24,0.06449068045584627,4,2,John 1989,Data Scientist,Rawang,1
58,6271,45921,12,0.5742935397085736,8,4,Ahmad 1990,Doctor,Rawang,1
24,3902,14833,36,0.6220294792520092,7,3,John 1991,Factory Worker,Mersing,1
58,1700,2381,24,0.5057422983554444,6,2,Ahmad 1992,Marketing Manager,Tanah Merah,1
39,3779,9154,24,0.8171021330026149,7,3,John 1993,Project Manager,Butterworth,1
26,6354,35235,12,0.8610088213080136,5,5,Ahmad 1994,Data Scientist,Lahad Datu,1
54,3449,14439,48,0.6156243966831266,2,2,John 1995,Technician,Kajang,1
38,4978,20122,60,0.012756479707430546,6,5,Ahmad 1996,Waiter,Kampar,1
33,3685,24956,12,0.6952296557477357,7,3,John 1997,Marketing Manager,Langkawi,1
61,1700,18264,24,0.4179992169203516,7,3,Ahmad 1998,Dentist,Kajang,1
43,3649,45774,24,0.565557483226387,0,1,John 1999,CEO,Mersing,1
